id,session_id,timestamp,ecu_tx,did,raw_hex,error_code,cycle
32930,21,2026-05-31 15:53:47+00,790,0015,,SANITY:NA,37
32931,21,2026-05-31 15:53:46+00,740,0022,6200224657,,37
32932,21,2026-05-31 15:53:46+00,740,0023,62002346CB,,37
32933,21,2026-05-31 15:53:45+00,791,0038,6200380329,,37
32934,21,2026-05-31 15:53:45+00,791,0039,6200390647,,37
32935,21,2026-05-31 15:53:47+00,790,1FFD,621FFD15363AD0,,37
32936,21,2026-05-31 15:53:50+00,740,0008,62000801D3,,38
32937,21,2026-05-31 15:53:48+00,790,0009,620009138F,,38
32938,21,2026-05-31 15:53:49+00,782,000A,62000A4483,,38
32939,21,2026-05-31 15:53:48+00,790,0010,62001000069F,,38
32940,21,2026-05-31 15:53:49+00,790,0015,,SANITY:NA,38
32941,21,2026-05-31 15:53:48+00,740,0022,6200224657,,38
32942,21,2026-05-31 15:53:49+00,740,0023,62002346CB,,38
32943,21,2026-05-31 15:53:47+00,791,0038,62003804EB,,38
32944,21,2026-05-31 15:53:48+00,791,0039,6200390811,,38
32945,21,2026-05-31 15:53:49+00,790,1FFD,621FFD15363AD0,,38
32946,21,2026-05-31 15:53:52+00,740,0008,62000801E1,,39
32947,21,2026-05-31 15:53:51+00,790,0009,620009141E,,39
32948,21,2026-05-31 15:53:52+00,782,000A,62000A44E9,,39
32949,21,2026-05-31 15:53:51+00,790,0010,62001000069F,,39
32950,21,2026-05-31 15:53:52+00,790,0015,,SANITY:NA,39
32951,21,2026-05-31 15:53:51+00,740,0022,6200224657,,39
32952,21,2026-05-31 15:53:51+00,740,0023,62002346CB,,39
32953,21,2026-05-31 15:53:50+00,791,0038,6200380555,,39
32954,21,2026-05-31 15:53:50+00,791,0039,6200390871,,39
32955,21,2026-05-31 15:53:52+00,790,1FFD,621FFD15363AD0,,39
32956,21,2026-05-31 15:53:55+00,740,0008,62000801B7,,40
32957,21,2026-05-31 15:53:53+00,790,0009,620009141B,,40
32958,21,2026-05-31 15:53:54+00,782,000A,62000A44E6,,40
32959,21,2026-05-31 15:53:53+00,790,0010,62001000069F,,40
32960,21,2026-05-31 15:53:54+00,790,0015,,SANITY:NA,40
32961,21,2026-05-31 15:53:54+00,740,0022,6200224657,,40
32962,21,2026-05-31 15:53:54+00,740,0023,62002346CB,,40
32963,21,2026-05-31 15:53:53+00,791,0038,6200380557,,40
32964,21,2026-05-31 15:53:53+00,791,0039,6200390870,,40
32965,21,2026-05-31 15:53:55+00,790,1FFD,621FFD15363AD0,,40
32966,21,2026-05-31 15:53:57+00,740,0008,620008012F,,41
32967,21,2026-05-31 15:53:56+00,790,0009,6200091283,,41
32968,21,2026-05-31 15:53:57+00,782,000A,62000A420D,,41
